[2022-11-29 15:38:14 Info] Script args: Namespace(dataset='ds_permuted_mnist', nn_arch='mnist_compare', logname='testingbgd', results_dir='res', seed=677582096, num_workers=8, num_epochs=6, batch_size=1, pruning_percents=[], train_mc_iters=10, std_init=0.06, mean_eta=1, permanent_prune_on_epoch=-1, permanent_prune_on_epoch_percent=90, test_freq=1, contpermuted_beta=3, optimizer='bgd', optimizer_params='{}', inference_mc=True, inference_map=False, inference_committee=False, inference_aggsoftmax=False, inference_initstd=False, committee_size=0, test_mc_iters=10, init_params=['{"bias_type":', '"xavier",', '"conv_type":', '"xavier",', '"bn_init":', '"01"}'], desc=['BGD', 'on', 'permuted', 'mnist'], bw_to_rgb=False, permuted_offset=False, labels_trick=False, num_of_permutations=5, iterations_per_virtual_epc=468, separate_labels_space=False, permute_seed=123456)
[2022-11-29 15:38:14 Info] Computer name: DESKTOP-G99104T with pytorch version: 1.13.0+cu116
[2022-11-29 15:38:15 Info] Transformed model to CUDA
[2022-11-29 15:38:15 Info] Initialized 0 Conv2d layers using nn.init.xavier_normal_
[2022-11-29 15:38:16 Info] Initialized 2 linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 bias conv2d layers using nn.init.xavier.noraml_
[2022-11-29 15:38:16 Info] Initialized 2 bias linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 BN layers using weight=1 and bias=0
[2022-11-29 15:38:16 Info] BGD params: {'mean_eta': 1, 'std_init': 0.06, 'mc_iters': 10}
[2022-11-29 15:38:16 Info] Inference method: {'test_mc'}
[2022-11-29 15:38:16 Info] Number of parameters in the model is 407,050
[2022-11-29 15:38:16 Info] Criterion parameters: type=<class 'torch.nn.modules.loss.CrossEntropyLoss'>
[2022-11-29 15:38:16 Info] Running training from epoch 1 to epoch 6
[2022-11-29 15:41:25 Info] Epoch 1, train set, Iter 6800 current average loss 0.8365702758891066 current average acc 0.0%
[2022-11-29 15:41:28 Info] Epoch 1, train set, Iter 6900 current average loss 0.8327429628322468 current average acc 0.0%
[2022-11-29 15:41:31 Info] Epoch 1, train set, Iter 7000 current average loss 0.8293700332192058 current average acc 0.0%
[2022-11-29 15:41:34 Info] Epoch 1, train set, Iter 7100 current average loss 0.8241757057955907 current average acc 0.0%
[2022-11-29 15:41:36 Info] Epoch 1, train set, Iter 7200 current average loss 0.8208076248862515 current average acc 0.0%
[2022-11-29 15:41:39 Info] Epoch 1, train set, Iter 7300 current average loss 0.8159782205631473 current average acc 0.0%
[2022-11-29 15:41:41 Info] Epoch 1, train set, Iter 7400 current average loss 0.8145013411207096 current average acc 0.0%
[2022-11-29 15:41:44 Info] Epoch 1, train set, Iter 7500 current average loss 0.8086187214655942 current average acc 0.0%
[2022-11-29 15:41:46 Info] Epoch 1, train set, Iter 7600 current average loss 0.8041163231402305 current average acc 0.0%
[2022-11-29 15:41:49 Info] Epoch 1, train set, Iter 7700 current average loss 0.7998286751711506 current average acc 0.0%
[2022-11-29 15:41:51 Info] Epoch 1, train set, Iter 7800 current average loss 0.7969519189132819 current average acc 0.0%
[2022-11-29 15:41:53 Info] Epoch 1, train set, Iter 7900 current average loss 0.7937193112637153 current average acc 0.0%
[2022-11-29 15:41:56 Info] Epoch 1, train set, Iter 8000 current average loss 0.7897453221418613 current average acc 0.0%
[2022-11-29 15:41:58 Info] Epoch 1, train set, Iter 8100 current average loss 0.7851379783615628 current average acc 0.0%
[2022-11-29 15:42:00 Info] Epoch 1, train set, Iter 8200 current average loss 0.7801391767539214 current average acc 0.0%
